id,label
24,0,0.547496,0.00414935,0.026214,0.280452,0.0335793,0.00196882,0.106141
25,6,0.342244,0.000260828,0.0366072,0.000994395,0.151442,0.00198999,0.466461
26,4,1.49235e-05,1.52604e-07,0.0176277,8.02338e-07,0.982354,3.13554e-09,2.30049e-06
27,4,0.00287551,8.40173e-07,0.12247,0.00247648,0.662551,0.200231,0.00939423
28,0,0.5736,1.14958e-06,0.0753463,0.000833483,0.000545078,0.349263,0.000410234
29,5,8.55803e-05,1.8773e-09,0.0335643,0.000102904,3.96618e-05,0.966192,1.55277e-05
30,3,1.48792e-08,1.27442e-14,8.98293e-07,0.999567,1.33123e-07,9.11778e-08,0.000431622
31,6,0.12612,0.00729469,0.065617,0.00130581,0.274271,0.00119297,0.524199
32,3,4.20136e-05,7.78029e-13,5.16416e-07,0.99985,0.000106419,2.67711e-08,9.18136e-07
33,6,7.97955e-05,1.05584e-10,0.000329656,4.85817e-07,0.000144126,2.78516e-06,0.999443
34,1,0.263954,0.439864,0.19077,0.00593394,0.0640379,0.00325725,0.0321836
35,4,0.051628,1.1417e-06,0.163045,0.0078103,0.514835,0.0603848,0.202296
36,6,0.0552401,0.000253835,0.13912,0.0107874,0.137623,0.00836739,0.648608
37,2,6.31563e-05,6.09516e-09,0.971559,1.12539e-06,2.88226e-05,0.0283417,6.02697e-06
38,6,0.00677197,5.75776e-05,0.0435038,0.00151906,0.449759,0.000330086,0.498058
39,3,0.000240603,1.16199e-09,3.23715e-05,0.999723,6.21837e-07,1.56385e-07,2.72048e-06
40,0,0.996903,1.50733e-05,0.00300102,7.2973e-05,9.95893e-07,6.55158e-06,3.99735e-07
41,4,0.0150028,4.55413e-06,0.160136,0.00025168,0.786162,0.000113689,0.0383291
42,3,0.0206888,6.45403e-07,0.00107885,0.486733,0.00449245,0.0113897,0.475616
43,6,0.0542139,1.12865e-06,0.048808,0.0029542,0.198348,0.00805125,0.687624
44,4,0.022335,3.07165e-06,0.114735,0.126462,0.41403,0.000394166,0.322041
45,3,0.0128343,6.79269e-11,0.000370742,0.977918,0.000467074,3.84204e-05,0.00837149
46,5,4.32533e-05,3.02244e-06,0.00222143,2.7362e-05,0.0105542,0.984883,0.00226777
47,3,1.49396e-06,5.82463e-10,2.03538e-09,0.999958,8.56134e-08,3.32328e-09,4.0765e-05
48,5,2.51955e-10,2.36558e-17,8.79177e-05,3.34143e-10,6.42116e-10,0.999912,1.60457e-11
49,6,0.0576391,4.97953e-09,0.00988365,0.000113796,0.0468274,4.9604e-05,0.885486
50,0,0.612638,0.000111351,0.0191107,0.000310661,0.0466366,0.000324697,0.320868
51,3,5.32238e-07,4.80114e-11,3.7627e-06,0.99992,3.00819e-06,3.43005e-08,7.27862e-05
52,5,1.44515e-07,7.97339e-11,0.000485231,2.07652e-07,5.2806e-08,0.999512,1.97848e-06
53,3,0.0262797,0.000774928,0.283309,0.46099,0.0887214,0.106005,0.033921
54,4,0.00702842,4.25335e-07,0.0293275,0.0136094,0.794789,1.038e-05,0.155235
55,3,0.0118383,1.50184e-06,0.000278037,0.98619,5.47021e-05,0.00140153,0.000235596
56,2,8.43643e-07,2.1176e-09,0.93083,1.17353e-07,0.0690333,0.000127598,7.92086e-06
57,4,0.0154101,1.81612e-05,0.225972,0.000636003,0.676233,0.000148356,0.0815828
58,5,1.56355e-06,1.06203e-12,0.00645313,5.18384e-07,1.00122e-08,0.993545,1.59311e-07
59,3,3.24922e-08,4.09017e-14,8.71161e-08,0.999998,1.41914e-08,4.6588e-10,2.08839e-06
60,6,0.00223641,6.24647e-07,0.00282283,1.33214e-05,0.0104353,6.53304e-06,0.984485
61,3,0.00477308,4.02038e-05,0.00833111,0.948774,4.02756e-06,0.0380758,1.38229e-06
62,4,0.0806241,0.000533347,0.10794,0.163762,0.465408,0.00534888,0.176384
63,5,0.00106166,2.48778e-07,0.100861,0.395079,3.43346e-06,0.502764,0.000230162
64,5,5.04359e-10,9.82728e-23,1.01444e-06,1.56395e-10,1.39417e-13,0.999999,1.14264e-13
65,3,1.77952e-12,1.05012e-20,4.78132e-09,0.999936,1.42108e-10,1.5906e-08,6.43108e-05
66,5,1.04478e-06,1.67069e-11,0.00121535,5.25095e-07,2.5502e-06,0.998765,1.51702e-05
67,6,0.119303,0.0110737,0.0299762,0.209781,0.0439523,0.00128285,0.584631
68,6,0.0579862,2.21281e-06,0.0283433,0.00258695,0.0479339,0.000140551,0.863007
69,3,0.0626716,3.61337e-06,0.003025,0.90011,0.00618909,0.00528022,0.0227209
70,0,0.301044,0.000869005,0.184651,0.000666905,0.235752,0.00660245,0.270415
71,5,1.59282e-08,1.40285e-17,0.000262636,1.90694e-10,8.0186e-10,0.999737,1.64413e-09
72,6,0.162053,0.000401487,0.0196353,0.284195,0.130288,0.00813861,0.395289
73,3,4.46616e-05,7.37583e-08,1.67845e-08,0.999922,1.5744e-05,1.10403e-07,1.7588e-05
74,2,0.337275,0.00248853,0.458081,0.00680499,0.189514,0.00437219,0.00146498
75,6,0.00263164,1.22188e-06,0.0121088,0.00629978,0.0232377,8.52834e-06,0.955712
76,5,1.54339e-06,4.13733e-10,1.20113e-05,2.28995e-07,2.52105e-07,0.999957,2.85685e-05
77,6,0.00805312,9.91099e-09,0.00154726,0.00195849,0.0474162,1.1882e-07,0.941025
78,4,0.0431135,5.13863e-08,0.0094175,0.397317,0.441386,2.34377e-06,0.108764
79,4,0.0322153,5.61775e-06,0.0640054,0.0454775,0.756303,7.05285e-05,0.101923
80,0,0.952698,0.000154941,0.039285,4.42868e-06,0.00741123,3.91143e-05,0.000407379
81,0,0.947544,1.71845e-05,0.0255038,0.000237553,0.0147381,4.37509e-05,0.0119161
82,0,0.972662,0.00956397,0.015373,9.67229e-10,0.00230492,1.09943e-05,8.51714e-05
83,3,0.00459581,1.33608e-05,0.058612,0.788776,0.0704651,0.000470261,0.0770677
84,5,2.37517e-08,1.61087e-15,0.000766546,2.59895e-10,2.21873e-10,0.999233,1.71561e-11
85,4,0.304141,0.00102085,0.0795354,0.000525838,0.604779,0.00212003,0.00787795
86,3,5.80011e-06,7.63118e-10,1.77462e-06,0.999964,7.1265e-06,2.6385e-06,1.84565e-05
87,3,1.66499e-08,5.56233e-14,9.42851e-09,0.999999,4.22977e-08,9.49022e-08,1.08407e-06
88,3,5.74251e-06,1.82654e-10,0.00202487,0.50967,4.57202e-06,0.483301,0.00499392
89,3,3.72318e-07,5.18885e-13,2.68791e-06,0.998905,2.24054e-07,9.54637e-07,0.00109036
90,6,0.00296687,3.58043e-05,0.0100889,4.71624e-05,0.210161,4.49487e-06,0.776695
91,0,0.79448,2.00868e-05,0.131121,0.0657936,6.62578e-05,0.00851718,1.55952e-06
92,3,0.000269041,4.32714e-08,0.00365359,0.794793,0.00143509,0.0178465,0.182003
93,6,0.208535,7.81693e-06,0.0355613,0.000496348,0.131065,8.95361e-05,0.624244
94,0,0.996286,1.20844e-09,0.00367304,3.36629e-05,7.53455e-06,2.83813e-07,2.32908e-09
95,0,0.918275,0.00109715,0.025179,2.93631e-06,0.0506655,0.000122301,0.00465793
96,2,0.0104954,6.39194e-06,0.528895,0.176591,0.0251291,0.256162,0.00272147
97,3,7.17325e-10,1.8384e-15,8.35021e-09,0.999771,6.84309e-10,5.32455e-08,0.00022903
98,3,2.03366e-07,1.2378e-10,9.77889e-08,0.999892,1.42344e-07,2.13227e-07,0.000107316
99,0,0.901182,0.0227228,0.0686017,0.00395827,0.00240454,0.000614915,0.000516205
100,3,1.80281e-08,6.84805e-12,3.71441e-07,0.999985,2.76401e-09,7.37437e-07,1.37709e-05
101,6,0.0580091,0.000217744,0.0838249,0.0856139,0.0669685,0.000531725,0.704834
102,0,0.821927,0.00309705,0.0492515,7.27994e-05,0.09001,0.00453026,0.0311112
103,3,1.6145e-11,2.57324e-21,5.1831e-10,1.0,1.87239e-12,4.5215e-08,3.63059e-07
104,5,0.00433254,1.20497e-05,0.166995,0.00503686,8.49891e-05,0.823526,1.20223e-05
105,5,0.000922182,0.00109808,0.409403,0.00743259,0.000594607,0.571535,0.00901521
106,6,0.0643164,0.000148139,0.0132082,0.0302446,0.0705538,0.00775603,0.813773
107,4,0.0303312,1.68707e-06,0.0142094,0.00304338,0.816273,3.92646e-05,0.136102
108,2,0.0692371,0.000144502,0.456091,0.0044196,0.00657765,0.321493,0.142037
109,4,0.00376747,1.50114e-05,0.164625,0.311569,0.475316,0.0015927,0.0431152
110,3,1.26054e-09,4.7749e-14,2.15202e-08,0.999987,1.25409e-09,1.2842e-05,1.1466e-07
111,0,0.988157,8.47403e-05,0.00403547,0.00631395,0.000764142,1.95494e-05,0.000624793
112,0,0.753942,0.0132994,0.100876,0.00341925,0.0428591,0.0324899,0.0531145
113,4,0.0511101,0.000820212,0.134794,6.16262e-06,0.794965,0.000134926,0.0181697
114,3,5.34643e-07,1.36156e-12,3.42217e-06,0.99992,1.19268e-08,7.2909e-05,3.19108e-06
115,2,0.0304257,0.00429975,0.921542,1.10559e-06,0.0436717,3.48897e-06,5.67085e-05
116,3,1.80176e-05,2.81417e-10,0.000123815,0.999044,0.000580538,0.00023189,2.09115e-06
117,6,0.113675,0.000417324,0.00518473,0.049147,0.0048384,0.000356915,0.826381
118,2,0.000250771,4.35349e-07,0.985946,0.00144313,8.2165e-05,0.0120519,0.000225155
119,6,0.0101332,1.99501e-06,0.0874424,0.0540617,0.0628866,0.0001939,0.78528
120,5,8.42596e-07,2.30852e-13,0.00127041,2.46454e-07,1.55166e-06,0.998715,1.17662e-05
121,4,0.0589827,0.000156809,0.219879,0.0480318,0.569911,0.00131586,0.101723
122,0,0.656588,0.0886816,0.0920211,6.90271e-05,0.0312334,0.00213071,0.129276
123,2,1.9866e-06,1.5886e-10,0.997837,1.88652e-07,0.00194406,0.000155914,6.03771e-05
124,4,0.00350945,2.98051e-08,0.287451,0.000435013,0.61318,2.43582e-06,0.0954218
125,6,0.00275495,9.15312e-09,0.000403868,0.354892,0.0105812,0.000166854,0.631201
126,3,0.000946709,9.59347e-07,0.00514322,0.930465,8.45846e-07,0.0634423,5.31315e-07
127,0,0.59047,0.0028366,0.0452828,0.0136536,0.104423,0.0146865,0.228647
128,5,0.00011485,5.69495e-11,0.0122475,0.328491,4.0895e-05,0.653459,0.00564658
129,5,2.66093e-05,3.57975e-11,0.000744493,2.94322e-08,1.23073e-07,0.999229,4.56425e-08
130,2,0.00164196,1.71135e-05,0.976039,1.56047e-06,0.00305325,0.0191086,0.000139036
131,6,0.0223463,9.05066e-07,0.00560231,0.000118908,0.0477037,3.2441e-05,0.924195
132,2,7.54753e-05,2.25991e-07,0.941057,8.11233e-07,0.0587836,1.07769e-08,8.30318e-05
133,6,0.0652721,1.15125e-05,0.055191,0.00546029,0.03286,0.00536026,0.835845
134,5,0.0064122,2.65655e-06,0.00874638,0.0926958,0.00107099,0.889169,0.00190323
135,5,3.08188e-08,7.47676e-14,0.000105981,1.93571e-06,4.41406e-07,0.999891,5.15485e-07
136,5,1.41211e-06,6.78219e-11,0.00618765,3.5171e-07,6.19507e-05,0.993744,4.59252e-06
137,3,6.32926e-08,3.20808e-15,1.87213e-07,0.991374,1.60047e-08,7.33518e-10,0.00862562
138,6,0.00145667,4.47289e-07,0.0126128,1.411e-05,0.00789845,0.000162815,0.977855
139,6,0.0211032,3.88456e-08,0.00104322,0.00945984,0.179122,9.40299e-07,0.789271
140,6,0.168771,0.000121286,0.0887029,0.00031335,0.0933917,0.000672253,0.648027
141,3,3.10243e-05,1.85837e-09,0.00038223,0.7867,2.93687e-05,0.208038,0.00481979
142,0,0.44432,0.111549,0.405691,0.0142769,0.00301924,0.0203389,0.00080508
143,6,0.0387635,8.89032e-07,0.0100144,0.00295581,0.0796711,0.000730748,0.867864
144,2,0.000920836,6.83527e-07,0.598736,6.43738e-06,0.372366,0.00935646,0.018614
145,2,0.0280163,0.000189558,0.425928,0.017081,0.109854,0.00650782,0.412423
146,3,6.32688e-13,4.18884e-22,2.36082e-11,1.0,8.8797e-14,3.0241e-11,2.12996e-11
147,3,8.29178e-05,3.43749e-06,0.0183937,0.783373,0.195078,1.24628e-06,0.00306705
148,3,5.52567e-06,5.23428e-12,1.19786e-07,0.997931,2.90672e-07,5.67021e-07,0.00206291
149,2,0.000349935,1.6795e-06,0.992183,7.05512e-10,0.00701847,2.88805e-05,0.000418373
150,6,0.0449151,7.57958e-06,0.0184521,0.44172,0.0233459,0.00323801,0.468322
151,0,0.815677,0.000208269,0.183522,1.61158e-05,8.65933e-05,0.000488398,1.74635e-06
152,5,1.65755e-06,1.686e-13,0.0111847,6.54055e-06,5.87803e-08,0.988807,1.98417e-08
153,3,5.3135e-09,7.57229e-16,3.34815e-08,0.999999,8.83657e-11,1.53212e-07,1.35553e-06
154,5,5.50223e-06,5.63317e-08,0.00080071,1.04055e-06,7.14662e-05,0.996545,0.00257614
155,5,2.4067e-05,6.86743e-10,0.000367088,1.01865e-08,1.76182e-08,0.999609,2.65477e-09
156,4,0.351416,0.00276096,0.114612,7.1446e-05,0.521158,0.00382763,0.0061539
157,5,2.17364e-11,6.11751e-16,9.33052e-06,2.52993e-10,4.36138e-12,0.999991,4.58191e-10
158,0,0.634211,0.000106416,0.337199,0.0275779,0.00039281,0.000430248,8.26326e-05
159,3,1.02697e-12,2.91698e-18,3.42532e-12,1.0,4.05702e-13,1.75507e-12,2.44231e-09
160,0,0.551653,0.0611091,0.289133,0.000226062,0.0756303,0.000821298,0.0214272
161,3,9.82971e-10,3.3097e-18,6.76729e-09,0.999725,1.32676e-10,0.000275325,1.78684e-08
162,3,8.55304e-10,6.01872e-18,1.83519e-11,1.0,5.66981e-14,3.81534e-11,3.48963e-08
163,3,7.422e-05,3.07423e-11,4.55748e-05,0.997726,4.42305e-05,0.00210866,9.95269e-07
164,6,0.0835967,9.3916e-05,0.265811,0.000436683,0.101801,0.00795767,0.540303
165,6,0.00386191,6.32909e-08,0.00244028,1.68881e-05,0.00570476,4.62303e-06,0.987971
166,6,0.00812656,3.5896e-08,0.0136998,0.000449645,0.0150658,1.35127e-05,0.962645
167,6,0.384763,1.93326e-05,0.00336217,7.9869e-06,0.0880669,2.28421e-06,0.523778
168,5,1.07878e-05,2.49318e-11,0.0010613,7.10716e-05,6.38107e-05,0.996498,0.00229464
169,6,0.00960575,1.65748e-05,0.000110445,0.47243,0.000201382,0.000150574,0.517486
170,6,0.00397829,7.88421e-08,0.00681406,0.0099059,0.380677,2.48922e-05,0.5986
171,4,0.0508207,0.000117554,0.0267282,0.338968,0.530769,0.00199091,0.0506056
172,5,5.92974e-07,5.10697e-12,0.000155222,5.84661e-06,8.99076e-07,0.999837,2.49583e-07
173,2,0.00624495,0.000112385,0.730305,0.00200607,0.0983547,0.0286153,0.134362
174,4,0.120802,1.70983e-05,0.287699,1.18275e-05,0.474974,8.82637e-05,0.116408
175,6,0.294759,0.000271206,0.0859802,0.000302095,0.0915605,0.00222438,0.524903
176,0,0.403997,0.00272405,0.322143,6.68412e-05,0.129946,0.00598074,0.135142
177,0,0.615049,0.00164741,0.205364,0.000246952,0.157095,0.0114893,0.00910855
178,4,0.00727706,1.61769e-05,0.0733375,0.0387714,0.766406,0.000816788,0.113375
179,5,1.25212e-07,1.66431e-16,0.119058,1.17838e-07,1.16442e-10,0.880941,9.1368e-12
180,6,0.00197608,6.45535e-10,0.000664458,0.0137907,0.0126647,5.84856e-06,0.970898
181,3,4.60015e-07,4.2878e-12,8.8108e-06,0.999311,1.28003e-06,2.62117e-05,0.00065256
182,2,0.000438229,5.77512e-06,0.77919,1.48508e-05,0.00343379,0.216046,0.000870934
183,3,4.37388e-12,2.57361e-19,1.18504e-09,0.999994,9.72792e-11,2.46836e-06,3.20093e-06
184,3,0.00973543,2.72938e-05,0.0142408,0.943849,2.21435e-05,0.0288361,0.00328966
185,0,0.421556,0.000860899,0.17961,3.44338e-05,0.359653,0.00199271,0.0362928
186,4,0.000338822,8.55056e-05,0.0438724,3.67608e-06,0.95557,8.47908e-07,0.000129042
187,3,5.79056e-08,6.87921e-12,6.63728e-09,0.999996,4.77637e-09,9.84275e-08,4.0777e-06
188,3,0.00133179,4.54248e-13,5.78754e-06,0.998653,1.40902e-06,1.25943e-07,8.18195e-06
189,3,3.79728e-16,7.04873e-27,6.46499e-14,1.0,1.74269e-14,3.59127e-11,5.40673e-08
190,4,0.0031924,8.748e-05,0.185263,0.00382981,0.804962,7.6916e-06,0.00265767
191,6,0.00801967,4.81104e-05,0.264013,0.100274,0.0608317,0.0010535,0.56576
192,5,0.000426413,1.04208e-06,0.193644,3.75914e-05,0.000237822,0.805508,0.00014485
193,5,0.000144071,3.92583e-11,0.39971,7.19035e-06,1.40696e-05,0.600123,1.29819e-06
194,3,2.72676e-10,2.52085e-17,7.54169e-10,0.999825,8.29255e-09,9.49122e-10,0.000175267
195,6,0.038221,1.33178e-06,0.0201481,0.00412576,0.201557,1.85429e-05,0.735928
196,5,0.00306951,1.54698e-07,0.0769749,0.000850027,0.000185575,0.918796,0.000123935
197,6,0.00932228,6.63036e-05,0.00220181,0.0937829,0.00428755,0.000129494,0.89021
198,0,0.999647,3.47947e-13,1.4914e-05,0.000324613,1.33916e-05,8.49542e-08,1.00247e-07
199,4,0.2281,0.0458707,0.164834,4.07839e-07,0.545682,0.000343865,0.0151696
200,3,8.26281e-06,7.52501e-10,8.8575e-05,0.64294,2.8687e-05,1.01117e-06,0.356934
201,3,1.297e-07,6.09328e-13,1.1646e-06,0.99765,2.14032e-07,4.35531e-10,0.00234869
202,2,0.280132,1.11476e-07,0.383998,0.245949,9.00631e-08,0.0899211,1.46053e-09
203,3,0.000473336,1.36383e-09,6.09888e-06,0.99952,3.2282e-07,2.17457e-07,3.53599e-10
204,3,0.000392782,1.84326e-12,2.80279e-05,0.947165,0.000640645,3.89961e-08,0.0517731
205,5,0.0963922,0.00258963,0.381973,0.000569823,0.000980846,0.515956,0.00153854
206,4,0.00646927,0.00964936,0.0388701,1.25997e-05,0.944357,2.36494e-06,0.000639485
207,4,8.86521e-09,7.95159e-13,0.000145713,5.36503e-10,0.999854,3.49953e-12,5.69332e-08
208,2,0.0455692,7.3495e-06,0.671483,0.000318475,0.181876,9.1135e-05,0.100655
209,2,0.130673,0.00770522,0.513599,0.071794,0.0164565,0.204765,0.0550071
210,6,0.0904147,1.29741e-05,0.00301602,0.000280146,0.00975509,0.000237158,0.896284
211,4,0.318712,0.0020167,0.0359217,0.134455,0.505698,0.00130197,0.0018956
212,0,0.756936,0.00014085,0.196629,0.0277374,0.00787604,0.00981286,0.000867186
213,0,0.467258,0.00100514,0.10966,4.73106e-05,0.306426,0.00183816,0.113766
214,4,0.0415511,0.000511493,0.0483437,0.0220052,0.605599,0.000208552,0.281781
215,5,9.72425e-05,2.06297e-07,0.433179,4.41955e-07,1.18564e-05,0.566688,2.2825e-05
216,5,7.98454e-06,7.07782e-12,0.135179,3.75822e-06,2.56954e-06,0.864794,1.2154e-05
217,4,9.38669e-05,3.58456e-08,0.000685188,0.000412414,0.997457,1.63888e-08,0.00135169
218,4,0.0197748,2.76459e-07,0.00316541,0.00648449,0.962827,5.36098e-06,0.00774276
219,3,3.32004e-07,3.93677e-12,2.04774e-07,0.999997,1.11214e-07,1.23311e-06,6.22545e-07
220,3,2.85589e-11,5.81623e-19,9.03924e-08,0.999961,2.62199e-09,1.55904e-11,3.87074e-05
221,4,0.000255086,4.74315e-08,0.00196099,3.71647e-05,0.991147,0.0001623,0.00643757
222,5,4.1867e-07,4.22221e-13,1.75817e-05,3.97083e-06,5.11937e-09,0.999978,2.20526e-07
223,4,0.219666,0.000148321,0.0741403,0.0432697,0.456032,0.000196729,0.206547
224,0,0.936679,2.63635e-08,0.0632552,8.63088e-06,2.49694e-08,5.72004e-05,1.3162e-10
225,3,5.21568e-11,1.01843e-18,1.38917e-12,0.999999,2.45145e-12,3.46268e-10,7.04054e-07
226,5,6.9893e-09,1.54667e-13,3.71221e-05,1.06645e-07,1.15581e-08,0.999963,2.8913e-07
227,0,0.383219,0.0525995,0.0967588,0.0245518,0.304003,0.0692267,0.0696411
228,0,0.999939,1.29493e-12,1.58017e-05,3.45493e-06,4.15442e-05,3.18794e-08,8.05604e-08
229,3,0.0871496,0.0469375,0.166704,0.54639,0.0657241,0.00320603,0.0838885
230,3,0.0349488,0.00124258,0.0325589,0.907088,0.0132011,0.00626755,0.00469279
231,6,0.129814,1.43737e-05,0.027795,0.00193314,0.0833019,0.000891135,0.75625
232,5,6.53582e-10,3.14674e-15,4.04385e-07,5.6494e-08,7.05978e-08,1.0,4.16533e-08
233,4,0.0714117,2.94471e-05,0.00948782,0.168199,0.41268,0.0159161,0.322276
234,3,0.36882,8.79331e-07,0.000536172,0.599851,0.0302972,0.000203842,0.000290951
235,3,1.73109e-07,9.14192e-16,1.25562e-06,0.999885,1.04858e-05,6.12154e-11,0.000103502
236,3,0.023768,7.12725e-05,0.00116469,0.779653,0.052293,5.87032e-05,0.142992
237,0,0.54028,0.00371934,0.0947432,0.000817188,0.220704,0.000644685,0.139092
238,0,0.87201,1.51576e-05,0.12097,0.00306501,0.00354062,0.000342965,5.64228e-05
239,6,0.0326216,4.82603e-06,0.0465219,0.000217375,0.0825038,0.00233867,0.835792
240,3,3.00366e-12,3.15071e-21,1.87425e-11,0.999968,1.01521e-10,8.39072e-11,3.23763e-05
241,6,0.00123124,9.14508e-10,0.0001273,0.00113678,0.130153,2.47384e-08,0.867352
242,6,0.0730055,8.85591e-08,0.0270756,3.05917e-06,0.0328434,2.88331e-05,0.867043
243,0,0.960145,1.49301e-05,0.0393911,0.000225028,0.00013177,9.0576e-05,1.95847e-06
244,1,2.66722e-05,0.999756,2.751e-05,0.000102787,7.5163e-05,4.5756e-10,1.22695e-05
245,3,5.02882e-05,3.4998e-13,2.54976e-05,0.996356,0.000301353,0.00129945,0.00196804
246,3,9.31823e-08,3.01255e-14,6.82506e-06,0.999494,5.24532e-07,0.000346178,0.00015204
247,3,7.65025e-05,6.13201e-09,1.25311e-05,0.912478,0.000235777,2.30417e-06,0.0871952
248,0,0.973731,0.0249587,0.00110858,3.93405e-07,3.91784e-05,4.42414e-05,0.000117813
249,0,0.618917,0.0174177,0.170364,0.000464957,0.0943189,0.0076441,0.0908732
250,3,0.198298,0.00134833,0.286889,0.298727,0.185258,1.46716e-05,0.0294658
251,2,0.0408917,0.00233399,0.656501,0.0253337,0.191881,0.00867377,0.0743858
252,0,0.429547,0.0460008,0.0974141,7.6181e-05,0.23299,0.00168136,0.192291
253,3,0.0343744,5.78637e-08,0.0850036,0.880434,9.71245e-05,9.05182e-05,5.53488e-08
254,3,0.0897352,3.26255e-08,0.0107411,0.8567,0.0421997,0.000139763,0.000484261
255,6,0.0133512,6.56762e-05,0.0114476,0.023324,0.0075133,0.00113687,0.943161
256,5,0.0148871,0.000445746,0.0638323,0.00608536,0.0123169,0.868672,0.0337604
257,4,0.0550115,6.96707e-05,0.0219255,0.284136,0.612596,1.7255e-05,0.0262446
258,2,0.00676409,1.66613e-05,0.910523,6.2991e-05,0.0542935,0.00165471,0.0266852
259,6,8.98747e-06,9.06452e-14,4.33699e-05,1.87971e-07,0.00246289,9.47839e-08,0.997484
260,4,0.163306,0.00301373,0.0697691,0.0220014,0.666836,0.00119306,0.0738808
261,0,0.498099,0.0107277,0.194073,8.9536e-08,0.288391,9.2871e-07,0.00870799
262,0,0.999885,4.99963e-11,0.000114697,7.18008e-08,6.47629e-09,2.02931e-08,4.5114e-14
263,6,0.0517782,2.25177e-06,0.240224,0.00547467,0.00638243,0.000155858,0.695983
264,2,0.0182459,6.49431e-08,0.922086,3.26061e-07,0.015451,9.88535e-05,0.0441176
265,6,0.377921,1.83031e-06,0.00397431,0.170211,0.0114989,0.00059709,0.435797
266,2,0.0864552,3.7984e-06,0.77416,0.0596669,3.54326e-05,0.079663,1.54226e-05
267,3,7.91901e-05,7.38163e-06,0.000364623,0.998671,9.23082e-05,0.000150023,0.000635596
268,3,7.44514e-06,1.04264e-12,3.81393e-07,0.999978,7.72317e-06,3.71402e-08,5.96712e-06
269,4,5.0465e-05,7.9004e-11,0.000523833,4.16015e-07,0.999165,8.36194e-11,0.000260116
270,6,0.0383603,0.000507527,0.0679906,0.00924649,0.441596,0.000380726,0.441918
271,6,0.0454597,6.77453e-05,0.0063767,0.00520932,0.126221,4.16697e-05,0.816624
272,5,0.00535372,1.66039e-06,0.0218145,0.000680043,0.00184498,0.692396,0.277909
273,3,0.00165142,8.84707e-05,0.00193394,0.90346,0.00336424,0.000282482,0.0892197
274,2,4.70904e-07,6.2644e-13,0.52905,1.62717e-08,6.96732e-08,0.47095,1.17222e-08
275,3,2.04913e-06,1.94388e-09,1.16154e-07,0.999981,4.32377e-07,5.12597e-06,1.12856e-05
276,2,0.00460152,2.69771e-07,0.524487,0.000215088,0.47053,1.60712e-06,0.000164311
277,5,2.36204e-07,5.14594e-11,0.0105552,0.000181798,1.06894e-05,0.989252,7.82218e-08
278,0,0.668315,0.301953,0.0161673,1.56021e-07,0.00436962,0.000434247,0.00876142
279,6,0.0295253,0.000101488,0.0568733,0.00229808,0.0337374,0.0584302,0.819034
280,3,6.7129e-07,1.37289e-12,1.86517e-06,0.999948,6.27001e-08,4.56423e-08,4.95914e-05
281,5,0.00288552,4.39782e-07,0.0143816,0.0911377,0.00831598,0.856678,0.0266003
