"id","tags"
"71","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"72","CRIME-FICTION SUSPENSE ROMANCE-NOVEL FICTION NOVEL SPECULATIVE-FICTION MYSTERY"
"73","THRILLER FICTION NOVEL"
"74","AUTOBIOGRAPHY MEMOIR NON-FICTION AUTOBIOGRAPHICAL-NOVEL BIOGRAPHY FICTION NOVEL SATIRE"
"75","FICTION NOVEL"
"76","SCIENCE-FICTION SPECULATIVE-FICTION"
"77","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"78","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"79","SCIENCE-FICTION SPECULATIVE-FICTION"
"80","FICTION NOVEL"
"81","SCIENCE-FICTION SPECULATIVE-FICTION"
"82","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"83","FICTION NOVEL"
"84","FICTION FANTASY SPECULATIVE-FICTION"
"85","FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL SPECULATIVE-FICTION"
"86","FICTION NOVEL"
"87","CHILDREN'S-LITERATURE FICTION NOVEL"
"88","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"89","FICTION HISTORICAL-FICTION NOVEL HISTORY HISTORICAL-NOVEL"
"90","FICTION NOVEL"
"91","SCIENCE-FICTION SPECULATIVE-FICTION"
"92","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"93","FICTION NOVEL"
"94","FICTION NOVEL"
"95","FICTION NOVEL"
"96","FICTION NOVEL"
"97","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"98","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"99","SCIENCE-FICTION SPECULATIVE-FICTION"
"100","THRILLER SPY-FICTION FICTION MYSTERY"
"101","ROMANCE-NOVEL FICTION NOVEL"
"102","FICTION NOVEL HISTORICAL-NOVEL"
"103","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"104","FICTION NOVEL"
"105","THRILLER TECHNO-THRILLER SPY-FICTION FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"106","THRILLER SPY-FICTION FICTION NOVEL"
"107","THRILLER FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"108","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"109","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"110","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"111","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"112","FICTION FANTASY SPECULATIVE-FICTION"
"113","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"114","FICTION NOVEL"
"115","SCIENCE-FICTION SPECULATIVE-FICTION"
"116","ROMANCE-NOVEL FICTION NOVEL"
"117","FICTION NOVEL"
"118","FICTION NOVEL"
"119","SCIENCE-FICTION SPECULATIVE-FICTION"
"120","FICTION NOVEL MYSTERY"
"121","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"122","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"123","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"124","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"125","SCIENCE-FICTION SPECULATIVE-FICTION"
"126","THRILLER TECHNO-THRILLER SPY-FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"127","AUTOBIOGRAPHY NON-FICTION BIOGRAPHY FICTION NOVEL"
"128","FICTION FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
"129","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"130","THRILLER FICTION NOVEL SPECULATIVE-FICTION MYSTERY"
"131","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"132","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"133","CRIME-FICTION SUSPENSE THRILLER FICTION MYSTERY"
"134","FICTION NOVEL"
"135","THRILLER FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"136","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"137","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"138","FICTION FANTASY SPECULATIVE-FICTION HORROR"
"139","FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"140","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"141","CRIME-FICTION SUSPENSE THRILLER SPY-FICTION FICTION MYSTERY"
"142","CRIME-FICTION SUSPENSE FICTION NOVEL MYSTERY"
"143","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"144","CHILDREN'S-LITERATURE FICTION"
"145","ROMANCE-NOVEL FICTION NOVEL FANTASY SPECULATIVE-FICTION"
"146","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"147","CHILDREN'S-LITERATURE FICTION"
"148","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"149","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"150","FICTION NOVEL FANTASY SPECULATIVE-FICTION"
"151","AUTOBIOGRAPHY MEMOIR NON-FICTION AUTOBIOGRAPHICAL-NOVEL BIOGRAPHY FICTION HISTORICAL-FICTION NOVEL HISTORY SATIRE"
"152","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"153","FICTION NOVEL"
"154","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"155","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR"
"156","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"157","AUTOBIOGRAPHY MEMOIR NON-FICTION AUTOBIOGRAPHICAL-NOVEL BIOGRAPHY FICTION NOVEL"
"158","FICTION NOVEL FANTASY SPECULATIVE-FICTION"
"159","SCIENCE-FICTION SPECULATIVE-FICTION"
"160","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"161","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"162","SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"163","CHILDREN'S-LITERATURE DETECTIVE-FICTION ADVENTURE-NOVEL YOUNG-ADULT-LITERATURE FICTION MYSTERY"
"164","CHILDREN'S-LITERATURE DETECTIVE-FICTION FICTION MYSTERY"
"165","CHILDREN'S-LITERATURE FICTION MYSTERY"
"166","CHILDREN'S-LITERATURE DETECTIVE-FICTION YOUNG-ADULT-LITERATURE FICTION MYSTERY"
"167","CHILDREN'S-LITERATURE ADVENTURE-NOVEL YOUNG-ADULT-LITERATURE FICTION"
"168","FICTION NOVEL SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"169","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"170","CHILDREN'S-LITERATURE FICTION"
"171","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"172","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"173","FICTION NOVEL SPECULATIVE-FICTION"
"174","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"175","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"176","CRIME-FICTION SUSPENSE THRILLER FICTION SCIENCE-FICTION SPECULATIVE-FICTION MYSTERY"
"177","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"178","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"179","CRIME-FICTION SUSPENSE THRILLER FICTION MYSTERY"
"180","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"181","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"182","THRILLER FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"183","SCIENCE-FICTION SPECULATIVE-FICTION"
"184","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"185","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"186","SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"187","SCIENCE-FICTION SPECULATIVE-FICTION"
"188","AUTOBIOGRAPHY MEMOIR NON-FICTION AUTOBIOGRAPHICAL-NOVEL YOUNG-ADULT-LITERATURE BIOGRAPHY FICTION NOVEL SATIRE"
"189","SCIENCE-FICTION SPECULATIVE-FICTION"
"190","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"191","CHILDREN'S-LITERATURE FICTION NOVEL"
"192","FICTION NOVEL SPECULATIVE-FICTION"
"193","FICTION NOVEL"
"194","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"195","SCIENCE-FICTION SPECULATIVE-FICTION"
"196","COMEDY ROMANCE-NOVEL FICTION NOVEL"
"197","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"198","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"199","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"200","SCIENCE-FICTION SPECULATIVE-FICTION"
"201","SCIENCE-FICTION SPECULATIVE-FICTION"
"202","SCIENCE-FICTION SPECULATIVE-FICTION"
"203","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"204","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"205","FICTION NOVEL SPECULATIVE-FICTION"
"206","ROMANCE-NOVEL FICTION NOVEL FANTASY SPECULATIVE-FICTION"
"207","ROMANCE-NOVEL FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"208","FICTION FANTASY SPECULATIVE-FICTION"
"209","SCIENCE-FICTION SPECULATIVE-FICTION"
"210","FICTION FANTASY SPECULATIVE-FICTION"
"211","CHILDREN'S-LITERATURE THRILLER FICTION NOVEL"
"212","SUSPENSE FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL MYSTERY"
"213","CHILDREN'S-LITERATURE FICTION NOVEL"
"214","CRIME-FICTION SUSPENSE ROMANCE-NOVEL FICTION NOVEL MYSTERY"
"215","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"216","ROMANCE-NOVEL FICTION HISTORICAL-FICTION FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION SHORT-STORY"
"217","SCIENCE-FICTION SPECULATIVE-FICTION"
"218","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"219","FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"220","FICTION NOVEL"
"221","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"222","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"223","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"224","FICTION NOVEL HISTORICAL-NOVEL"
"225","ALTERNATE-HISTORY FICTION SCIENCE-FICTION FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
"226","SCIENCE-FICTION SPECULATIVE-FICTION"
"227","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"228","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"229","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"230","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"231","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"232","FICTION NOVEL"
"233","CRIME-FICTION SUSPENSE THRILLER TECHNO-THRILLER SPY-FICTION FICTION SCIENCE-FICTION SPECULATIVE-FICTION MYSTERY"
"234","SCIENCE-FICTION SPECULATIVE-FICTION"
"235","ALTERNATE-HISTORY NON-FICTION FICTION NOVEL SCIENCE-FICTION HISTORICAL-NOVEL SPECULATIVE-FICTION"
"236","CRIME-FICTION SUSPENSE THRILLER FICTION SPECULATIVE-FICTION MYSTERY"
"237","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"238","ROMANCE-NOVEL FICTION HISTORICAL-FICTION FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
"239","THRILLER SPY-FICTION FICTION NOVEL MYSTERY"
"240","FICTION NOVEL SPECULATIVE-FICTION"
"241","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"242","FICTION NOVEL"
"243","FICTION NOVEL"
"244","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"245","THRILLER SPY-FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"246","SCIENCE-FICTION SPECULATIVE-FICTION"
"247","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"248","CRIME-FICTION SUSPENSE FICTION NOVEL MYSTERY"
"249","AUTOBIOGRAPHY MEMOIR NON-FICTION FICTION NOVEL SATIRE"
"250","CRIME-FICTION SUSPENSE FICTION NOVEL MYSTERY"
"251","CRIME-FICTION SUSPENSE THRILLER FICTION NOVEL MYSTERY"
"252","WAR-NOVEL NON-FICTION FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"253","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"254","SCIENCE-FICTION SPECULATIVE-FICTION"
"255","NON-FICTION FICTION NOVEL SPECULATIVE-FICTION"
"256","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION MYSTERY"
"257","SUSPENSE FICTION FANTASY SPECULATIVE-FICTION HORROR MYSTERY"
"258","SCIENCE-FICTION SPECULATIVE-FICTION"
"259","NON-FICTION FICTION NOVEL"
"260","FICTION NOVEL SPECULATIVE-FICTION"
"261","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"262","AUTOBIOGRAPHY NON-FICTION FICTION NOVEL HISTORY"
"263","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"264","SCIENCE-FICTION SPECULATIVE-FICTION"
"265","WAR-NOVEL FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"266","THRILLER FICTION NOVEL"
"267","FICTION NOVEL"
"268","CHILDREN'S-LITERATURE FICTION NOVEL SPECULATIVE-FICTION MYSTERY"
"269","COMEDY ROMANCE-NOVEL FICTION NOVEL NOVELLA"
"270","FICTION NOVEL"
"271","CHILDREN'S-LITERATURE FICTION NOVEL HISTORICAL-NOVEL"
"272","ROMANCE-NOVEL FICTION NOVEL"
"273","FICTION NOVEL"
"274","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"275","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"276","CHILDREN'S-LITERATURE FICTION"
"277","CRIME-FICTION SUSPENSE FICTION NOVEL MYSTERY"
"278","FICTION NOVEL"
"279","CHILDREN'S-LITERATURE AUTOBIOGRAPHY MEMOIR NON-FICTION AUTOBIOGRAPHICAL-NOVEL YOUNG-ADULT-LITERATURE BIOGRAPHY FICTION NOVEL"
"280","NON-FICTION FICTION NOVEL"
"281","SUSPENSE FICTION NOVEL HISTORICAL-NOVEL SPECULATIVE-FICTION MYSTERY"
"282","SCIENCE-FICTION SPECULATIVE-FICTION"
"283","ROMANCE-NOVEL BIOGRAPHY FICTION HISTORICAL-FICTION NOVEL HISTORY HISTORICAL-NOVEL"
"284","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"285","FICTION NOVEL"
"286","FICTION FANTASY SPECULATIVE-FICTION"
"287","CRIME-FICTION SUSPENSE THRILLER FICTION MYSTERY"
"288","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR MYSTERY"
"289","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR"
"290","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION HORROR"
"291","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"292","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR MYSTERY"
"293","ROMANCE-NOVEL FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"294","COMEDY CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"295","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"296","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION NOVEL"
"297","FICTION NOVEL SPECULATIVE-FICTION"
"298","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"299","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR MYSTERY"
"300","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"301","FICTION FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
"302","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"303","CHILDREN'S-LITERATURE FICTION NOVEL"
"304","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"305","NON-FICTION FICTION NOVEL"
"306","CHILDREN'S-LITERATURE FICTION NOVEL"
"307","CHILDREN'S-LITERATURE FICTION NOVEL"
"308","CRIME-FICTION SUSPENSE THRILLER FICTION MYSTERY"
"309","FICTION NOVEL"
"310","SCIENCE-FICTION SPECULATIVE-FICTION"
"311","ROMANCE-NOVEL FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL SPECULATIVE-FICTION"
"312","FICTION NOVEL"
"313","COMEDY AUTOBIOGRAPHY MEMOIR ROMANCE-NOVEL NON-FICTION AUTOBIOGRAPHICAL-NOVEL BIOGRAPHY FICTION NOVEL HISTORY SATIRE"
"314","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"315","FICTION NOVEL"
"316","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"317","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION FANTASY SPECULATIVE-FICTION HORROR"
"318","CRIME-FICTION SUSPENSE DETECTIVE-FICTION FICTION MYSTERY"
"319","CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR"
"320","SUSPENSE THRILLER FICTION SCIENCE-FICTION SPECULATIVE-FICTION HORROR MYSTERY"
"321","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR MYSTERY"
"322","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION HORROR"
"323","SUSPENSE FICTION SPECULATIVE-FICTION HORROR MYSTERY"
"324","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"325","FICTION NOVEL"
"326","ROMANCE-NOVEL FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"327","FICTION NOVEL FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
"328","FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL"
"329","FICTION FANTASY SPECULATIVE-FICTION"
"330","FICTION NOVEL SPECULATIVE-FICTION"
"331","FICTION FANTASY SPECULATIVE-FICTION"
"332","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"333","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"334","SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"335","CHILDREN'S-LITERATURE ROMANCE-NOVEL YOUNG-ADULT-LITERATURE FICTION HISTORICAL-FICTION NOVEL HISTORICAL-NOVEL SPECULATIVE-FICTION"
"336","FICTION NOVEL"
"337","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION NOVEL"
"338","FICTION NOVEL FANTASY SPECULATIVE-FICTION"
"339","FICTION NOVEL"
"340","SCIENCE-FICTION SPECULATIVE-FICTION"
"341","FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"342","AUTOBIOGRAPHY AUTOBIOGRAPHICAL-NOVEL BIOGRAPHY FICTION NOVEL"
"343","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION"
"344","SCIENCE-FICTION SPECULATIVE-FICTION"
"345","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"346","CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
"347","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"348","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"349","SCIENCE-FICTION SPECULATIVE-FICTION"
"350","ALTERNATE-HISTORY FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"351","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"352","SCIENCE-FICTION SPECULATIVE-FICTION"
"353","WAR-NOVEL ADVENTURE-NOVEL NON-FICTION FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"354","FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
"355","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"356","FICTION NOVEL SPECULATIVE-FICTION"
"357","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"358","ALTERNATE-HISTORY NON-FICTION FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
"359","FICTION SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"360","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"361","CHILDREN'S-LITERATURE"
"362","CRIME-FICTION SUSPENSE FICTION MYSTERY"
"363","SCIENCE-FICTION SPECULATIVE-FICTION"
"364","FICTION FANTASY SPECULATIVE-FICTION"
"365","SCIENCE-FICTION SPECULATIVE-FICTION"
"366","FICTION NOVEL SPECULATIVE-FICTION"
"367","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE FICTION MYSTERY"
"368","SCIENCE-FICTION SPECULATIVE-FICTION"
"369","FICTION FANTASY SPECULATIVE-FICTION"
"370","AUTOBIOGRAPHY MEMOIR NON-FICTION BIOGRAPHY FICTION NOVEL HISTORY SATIRE"
"371","CHILDREN'S-LITERATURE ROMANCE-NOVEL YOUNG-ADULT-LITERATURE FICTION NOVEL HISTORICAL-NOVEL"
"372","THRILLER SPY-FICTION FICTION"
"373","SCIENCE-FICTION SPECULATIVE-FICTION"
"374","SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
"375","CHILDREN'S-LITERATURE FICTION FANTASY SPECULATIVE-FICTION"
"376","FICTION NOVEL"
"377","ROMANCE-NOVEL FICTION HISTORICAL-FICTION NOVEL FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION SHORT-STORY"
